taxa	variable	effectsize	se	stat	pvalue	qvalue.withinformula	qvalue	formula	method	n	freq
bridge	Vaginal.Contraceptive.morningafter	0.884909992168066	0.824637352205046	1.073089873750993	0.2832307939444526	0.980604840388679	0.734885889636041	~Vaginal.Contraceptive.morningafter + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2707, TRUE:8
III-A	Vaginal.Contraceptive.morningafter	-0.4839603173329092	1.0736470440069517	-0.4507629579332923	0.6521604012450553	0.980604840388679	0.9390463274433137	~Vaginal.Contraceptive.morningafter + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2707, TRUE:8
III-B	Vaginal.Contraceptive.morningafter	1.0582219886585724	1.0797181870668986	0.9800909175506977	0.32704124202596946	0.980604840388679	0.7693514799529197	~Vaginal.Contraceptive.morningafter + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2707, TRUE:8
I-B	Vaginal.Contraceptive.morningafter	-12.06622476075076	310.5112870388548	-0.038859214670804845	0.9690026339685176	0.980604840388679	0.9969537518688366	~Vaginal.Contraceptive.morningafter + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2707, TRUE:8
I-A	Vaginal.Contraceptive.morningafter	0.5252484455631719	0.712801475580361	0.7368790098751072	0.46119592969025885	0.980604840388679	0.8768034152634845	~Vaginal.Contraceptive.morningafter + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2707, TRUE:8
V	Vaginal.Contraceptive.morningafter	-12.180620588078478	501.0410887421452	-0.024310622146095265	0.980604840388679	0.980604840388679	0.9969537518688366	~Vaginal.Contraceptive.morningafter + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2707, TRUE:8
IV-B	Vaginal.Contraceptive.pill.combination	-0.4710917947764523	0.13414666153731697	-3.5117668183296815	4.451383784876503e-4	0.0031159686494135522	0.033121155136734685	~Vaginal.Contraceptive.pill.combination + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1871, TRUE:844
bridge	Vaginal.Contraceptive.pill.combination	-0.41115464338936725	0.14405625439182226	-2.8541255992333197	0.00431554659291951	0.010069608716812192	0.11560128522945992	~Vaginal.Contraceptive.pill.combination + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1871, TRUE:844
III-A	Vaginal.Contraceptive.pill.combination	0.15289843118963395	0.10917238104968825	1.4005230051732993	0.1613567593203212	0.2823743288105621	0.6202838740487345	~Vaginal.Contraceptive.pill.combination + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1871, TRUE:844
III-B	Vaginal.Contraceptive.pill.combination	-0.07586812968466451	0.20443098034890816	-0.3711185533385313	0.7105492326798257	0.82897410479313	0.9441520855881053	~Vaginal.Contraceptive.pill.combination + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1871, TRUE:844
I-B	Vaginal.Contraceptive.pill.combination	-0.02789247894683134	0.16823584104398345	-0.1657939162888552	0.8683191339618985	0.8683191339618985	0.9969537518688366	~Vaginal.Contraceptive.pill.combination + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1871, TRUE:844
I-A	Vaginal.Contraceptive.pill.combination	0.28589557155891565	0.09142083751533998	3.1272473467653774	0.0017645140748514304	0.006175799261980006	0.06407391734304256	~Vaginal.Contraceptive.pill.combination + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1871, TRUE:844
V	Vaginal.Contraceptive.pill.combination	0.11415864039452092	0.2117325268601129	0.5391643980612533	0.5897734235766441	0.8256827930073016	0.9198882123437052	~Vaginal.Contraceptive.pill.combination + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1871, TRUE:844
IV-B	Vaginal.Contraceptive.pill.progestogen	0.29325082018518966	0.32978233439425536	0.8892253756521955	0.37388196770739446	0.7588002698191323	0.818174852120513	~Vaginal.Contraceptive.pill.progestogen + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2653, TRUE:62
bridge	Vaginal.Contraceptive.pill.progestogen	-0.23657354990678978	0.4352180544640158	-0.5435747609279152	0.5867341317625774	0.7588002698191323	0.9198882123437052	~Vaginal.Contraceptive.pill.progestogen + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2653, TRUE:62
III-A	Vaginal.Contraceptive.pill.progestogen	0.14007235178675354	0.3090697696873003	0.453206251547898	0.650400231273542	0.7588002698191323	0.9376737825556523	~Vaginal.Contraceptive.pill.progestogen + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2653, TRUE:62
III-B	Vaginal.Contraceptive.pill.progestogen	0.2955841938444096	0.5271484177685201	0.5607229081624706	0.5749864479671404	0.7588002698191323	0.9198882123437052	~Vaginal.Contraceptive.pill.progestogen + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2653, TRUE:62
I-B	Vaginal.Contraceptive.pill.progestogen	-0.9493565363632605	0.7250208458754619	-1.3094196418820392	0.19039224162234847	0.7588002698191323	0.6412631442468665	~Vaginal.Contraceptive.pill.progestogen + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2653, TRUE:62
I-A	Vaginal.Contraceptive.pill.progestogen	0.026236927064583672	0.2713481485051653	0.09669101193105886	0.922971777825028	0.922971777825028	0.9969537518688366	~Vaginal.Contraceptive.pill.progestogen + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2653, TRUE:62
V	Vaginal.Contraceptive.pill.progestogen	-0.42647687327791306	0.7288012721949303	-0.5851758079311428	0.5584295098239256	0.7588002698191323	0.9192218284771951	~Vaginal.Contraceptive.pill.progestogen + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2653, TRUE:62
IV-B	Vaginal.Contraceptive.plaster	-12.592007918425008	332.48166585321553	-0.037872788823141136	0.9697891088519419	0.981545240603299	0.9969537518688366	~Vaginal.Contraceptive.plaster + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2708, TRUE:7
bridge	Vaginal.Contraceptive.plaster	-12.484900350356892	333.23127573840264	-0.03746617217334049	0.9701133118947338	0.981545240603299	0.9969537518688366	~Vaginal.Contraceptive.plaster + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2708, TRUE:7
III-A	Vaginal.Contraceptive.plaster	-0.4479832231486249	1.0839174864067957	-0.41330011626041446	0.6793867446982917	0.981545240603299	0.9441520855881053	~Vaginal.Contraceptive.plaster + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2708, TRUE:7
III-B	Vaginal.Contraceptive.plaster	-12.608927606256183	545.0936172075951	-0.023131673547837857	0.981545240603299	0.981545240603299	0.9969537518688366	~Vaginal.Contraceptive.plaster + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2708, TRUE:7
I-B	Vaginal.Contraceptive.plaster	-11.843776785783003	332.7409777561683	-0.03559458430894583	0.9716056266824317	0.981545240603299	0.9969537518688366	~Vaginal.Contraceptive.plaster + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2708, TRUE:7
I-A	Vaginal.Contraceptive.plaster	1.2725512249032829	0.843425223479179	1.5087896229305706	0.13135255346504798	0.45973393712766797	0.5773673240318257	~Vaginal.Contraceptive.plaster + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2708, TRUE:7
V	Vaginal.Contraceptive.plaster	1.700772931717189	1.1034811935550282	1.5412794904441434	0.12324877828771476	0.45973393712766797	0.5637801718652178	~Vaginal.Contraceptive.plaster + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2708, TRUE:7
IV-B	Vaginal.Contraceptive.ring	0.16026035383936152	0.24762841797467844	0.6471807846212108	0.5175149460370156	0.6037674370431849	0.9109378695367771	~Vaginal.Contraceptive.ring + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2585, TRUE:130
bridge	Vaginal.Contraceptive.ring	0.2809641053309597	0.25763442883896387	1.0905534116582618	0.2754694389036113	0.48207151808131976	0.734885889636041	~Vaginal.Contraceptive.ring + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2585, TRUE:130
III-A	Vaginal.Contraceptive.ring	0.24334292743005273	0.2112984520437432	1.151655040897676	0.2494628539859346	0.48207151808131976	0.7152265606202379	~Vaginal.Contraceptive.ring + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2585, TRUE:130
III-B	Vaginal.Contraceptive.ring	-1.2446633773421072	0.7193987763434546	-1.73014386216843	0.08360457525568266	0.2926160133948893	0.4841889183747475	~Vaginal.Contraceptive.ring + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2585, TRUE:130
I-B	Vaginal.Contraceptive.ring	-0.9025267726991025	0.5151500943851491	-1.75196856709558	0.0797792130000537	0.2926160133948893	0.47907688566848217	~Vaginal.Contraceptive.ring + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2585, TRUE:130
I-A	Vaginal.Contraceptive.ring	0.009698065268711732	0.18861330295717865	0.0514177161242625	0.9589926680194903	0.9589926680194903	0.9969537518688366	~Vaginal.Contraceptive.ring + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2585, TRUE:130
V	Vaginal.Contraceptive.ring	-0.3378212897702959	0.5204863469324984	-0.6490492820056772	0.516306522576433	0.6037674370431849	0.9109378695367771	~Vaginal.Contraceptive.ring + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2585, TRUE:130
IV-B	Vaginal.Contraceptive.spiral.copper	0.12278121836125606	0.26743260569417776	0.45911087783238513	0.646154545570965	0.9046163637993508	0.9373677677321615	~Vaginal.Contraceptive.spiral.copper + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2610, TRUE:105
bridge	Vaginal.Contraceptive.spiral.copper	0.7718505839501754	0.250146824983262	3.085590168901092	0.0020314861750622627	0.01422040322543584	0.07153293743704088	~Vaginal.Contraceptive.spiral.copper + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2610, TRUE:105
III-A	Vaginal.Contraceptive.spiral.copper	-0.32536616406328756	0.2710054937722156	-1.2005888129218625	0.22991074271007902	0.4662627312953521	0.6939124234522385	~Vaginal.Contraceptive.spiral.copper + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2610, TRUE:105
III-B	Vaginal.Contraceptive.spiral.copper	0.4257138209352625	0.38307459759624884	1.1113078852175793	0.2664358464544869	0.4662627312953521	0.7262855091694863	~Vaginal.Contraceptive.spiral.copper + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2610, TRUE:105
I-B	Vaginal.Contraceptive.spiral.copper	0.08432421152263314	0.37847477238563004	0.2228000851711055	0.823691101717104	0.9508680032831377	0.9853530963671192	~Vaginal.Contraceptive.spiral.copper + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2610, TRUE:105
I-A	Vaginal.Contraceptive.spiral.copper	-0.4242821652838322	0.22926397183930172	-1.8506273003994926	0.06422318939014156	0.22478116286549546	0.4550447931179542	~Vaginal.Contraceptive.spiral.copper + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2610, TRUE:105
V	Vaginal.Contraceptive.spiral.copper	-0.02907913035129479	0.47193514662103975	-0.061616793238425845	0.9508680032831377	0.9508680032831377	0.9969537518688366	~Vaginal.Contraceptive.spiral.copper + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2610, TRUE:105
IV-B	Vaginal.Contraceptive.spiral.hormone	0.17994388578154397	0.12775043454704305	1.408557915435357	0.15896593038083037	0.37092050422193756	0.6177873281020899	~Vaginal.Contraceptive.spiral.hormone + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2163, TRUE:552
