taxa	variable	effectsize	se	stat	pvalue	qvalue.withinformula	qvalue	formula	method	n	freq
Peptococcus	Health.Antibiotic.3months	-0.23402019000581384	0.08331695455147226	NA	0.005004618358831747	0.037534637691238104	0.01035438281137603	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Sneathia	Health.Antibiotic.3months	-0.43240848656721076	0.16282755235766785	NA	0.00795769446258581	0.048602936872186676	0.01591538892517162	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Clostridium	Health.Antibiotic.3months	-0.38678545035306977	0.1471970435191561	NA	0.008640522110610964	0.048602936872186676	0.017091142636373336	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Mobiluncus	Health.Antibiotic.3months	-0.2990233136534172	0.11969442261724086	NA	0.012534395079239233	0.06267197539619616	0.023749380150137493	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Dialister	Health.Antibiotic.3months	-0.4329549540299161	0.17991222034879104	NA	0.016166655074277586	0.06616862451132856	0.030312478264270474	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Parvimonas	Health.Antibiotic.3months	-0.24478531936326575	0.1027321958589867	NA	0.017245109051644482	0.06616862451132856	0.03200123329171141	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Moryella	Health.Antibiotic.3months	-0.21538622276372338	0.09071625773944217	NA	0.017644966536354282	0.06616862451132856	0.03240912220963031	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
JN713389_g	Health.Antibiotic.3months	-0.180950075738193	0.08290473685948577	NA	0.029139878863183553	0.10086881144948154	0.05092406014925281	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Negativicoccus	Health.Antibiotic.3months	-0.16789021595896847	0.07932305862831138	NA	0.034380475023414486	0.110508669718118	0.05950466830975584	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Actinotignum	Health.Antibiotic.3months	-0.12243300459143053	0.10054372849397007	NA	0.22342942080643804	0.4100321286931036	0.29790589440858406	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Gemella	Health.Antibiotic.3months	-0.1431137895986265	0.1213784494454335	NA	0.23846257704596865	0.4100321286931036	0.3133084953888639	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Alloscardovia	Health.Antibiotic.3months	-0.10271257114486013	0.12927950130240062	NA	0.42696661876610986	0.5192837255263498	0.4926537908839729	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Aerococcus	Health.Antibiotic.3months	-0.22133688019240655	0.15705364941009753	NA	0.15884692736649847	0.32491416961329234	0.22164687539511416	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Facklamia	Health.Antibiotic.3months	-0.1177361657298657	0.11893820686515257	NA	0.32230521147091995	0.45324170363098115	0.39199282476192965	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Bifidobacterium	Health.Antibiotic.3months	0.05284403728598476	0.1439364459402496	NA	0.7135443295910722	0.7467324379441453	0.7570552427898193	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Gardnerella	Health.Antibiotic.3months	-0.2989350268715931	0.26264067024395427	NA	0.2551311022979311	0.4100321286931036	0.3277143372879184	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
L.crispatus	Health.Antibiotic.3months	-0.137093046002227	0.23247188512285857	NA	0.5554231595128429	0.6408728763609726	0.6171368439031588	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
L.gasseri	Health.Antibiotic.3months	0.030569386769815174	0.18355968544683526	NA	0.8677458802647493	0.8677458802647493	0.8925386197008849	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
L.iners	Health.Antibiotic.3months	-0.09847517133659857	0.25548821628332036	NA	0.6999391164396906	0.7467324379441453	0.7504577911064348	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
L.jensenii	Health.Antibiotic.3months	-0.3570834779931729	0.20800624527799158	NA	0.0861369765886343	0.23514935593831024	0.13251842552097584	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Limosilactobacillus	Health.Antibiotic.3months	-0.20574053862189828	0.18048237194679628	NA	0.25439805226672935	0.4100321286931036	0.3277143372879184	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Streptococcus	Health.Antibiotic.3months	0.19640757353874186	0.18845684619848066	NA	0.29740742792331587	0.4461111418849738	0.37175928490414484	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Corynebacterium	Health.Antibiotic.3months	-0.06236838851036256	0.18376493100776492	NA	0.7343378048911386	0.7510273004568463	0.7684930516302614	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
CP009312_g	Health.Antibiotic.3months	-0.1309582171313823	0.13787875043449305	NA	0.342286048942825	0.4667537031038522	0.4134999248973725	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Howardella	Health.Antibiotic.3months	-0.1995163552395065	0.11912231876858066	NA	0.09405974237532409	0.23514935593831024	0.14108961356298613	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Peptostreptococcus	Health.Antibiotic.3months	-0.08459850877595809	0.14148969069814565	NA	0.5499427633737287	0.6408728763609726	0.6148428410389513	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Megasphaera	Health.Antibiotic.3months	-0.28403315200191237	0.19855454993281016	NA	0.15267545890889395	0.32491416961329234	0.2171125057069596	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Veillonella	Health.Antibiotic.3months	0.18223928454596794	0.14609041269509504	NA	0.21233199049668616	0.4100321286931036	0.2852220767865934	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Anaerococcus	Health.Antibiotic.3months	-0.16754135200677456	0.1661316572372384	NA	0.3133020427295024	0.45324170363098115	0.38574448083993684	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Finegoldia	Health.Antibiotic.3months	0.16303249049282625	0.13610256247832553	NA	0.23106331637133357	0.4100321286931036	0.30581909519735323	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Murdochiella	Health.Antibiotic.3months	-0.15271562033311017	0.07982848298281887	NA	0.055836257352248876	0.16750877205674664	0.0930604289204148	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Peptoniphilus	Health.Antibiotic.3months	-0.22996308487320968	0.16095628300802553	NA	0.15318493458213261	0.32491416961329234	0.2171125057069596	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Fusobacterium	Health.Antibiotic.3months	-0.11273343920176557	0.12787586966443318	NA	0.378071258249996	0.5003884300367594	0.450680970099333	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Sutterella	Health.Antibiotic.3months	-0.06058348319611859	0.07400765075897085	NA	0.4130727375010088	0.516340921876261	0.4828122905855947	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
FM873692_g	Health.Antibiotic.3months	-0.10762515808760048	0.12862036689368994	NA	0.4027900860565712	0.516340921876261	0.4766296650492492	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Ureaplasma	Health.Antibiotic.3months	0.13771153594679236	0.12886178438671383	NA	0.28530070898048643	0.44270799669385824	0.359119773541871	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Atopobium	Health.Antibiotic.3months	-0.07705900753258103	0.2002675924360839	NA	0.7004272716993392	0.7467324379441453	0.7504577911064348	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Olsenella	Health.Antibiotic.3months	-0.026585283804775657	0.06488866427626135	NA	0.6820505012143927	0.7467324379441453	0.7485920135279921	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Actinomyces	Health.Antibiotic.3months	-0.19487240741416742	0.1369245313921195	NA	0.15477817853298584	0.32491416961329234	0.21765681356201133	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Prevotella	Health.Antibiotic.3months	-0.3171607371301741	0.18722020372564238	NA	0.09035823225337718	0.23514935593831024	0.13783459157294822	~Health.Antibiotic.3months + General.Age + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2412, TRUE:631
Gemella	Sexual.Intercourse.24hours	2.220050188679083	0.14795281812727332	NA	3.7986653716261986e-49	1.7093994172317894e-47	3.418798834463579e-47	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2653, TRUE:390
Staphylococcus	Sexual.Intercourse.24hours	2.938282108023474	0.19800836981614015	NA	3.853401305452663e-48	8.670152937268492e-47	2.312040783271598e-46	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2653, TRUE:390
Streptococcus	Sexual.Intercourse.24hours	3.2256269767987056	0.22971723248926654	NA	1.935922064092235e-43	2.9038830961383525e-42	5.807766192276705e-42	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2653, TRUE:390
Veillonella	Sexual.Intercourse.24hours	2.262031997089589	0.17807517197962425	NA	4.672615725775522e-36	5.256692691497463e-35	8.410708306395939e-35	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2653, TRUE:390
Corynebacterium	Sexual.Intercourse.24hours	1.657245028811631	0.22399807824028573	NA	1.7745212186243793e-13	1.5970690967619414e-12	9.679206647042069e-13	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	maaslin2	3043	FALSE:2653, TRUE:390
